,kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
3697,4,21,3,2,15,1220.27,18,1,3369,6296,212066,9,13452.006,3.08
3698,10,10,30,6,22,366.46,21,6,6775,8547,579042,20,1815.108,3198.0
3699,0,10,60,2,7,1245.33,17,11,2087,5974,124702,5,25736.005,403.0
3700,0,3,55,0,6,721.9,18,7,509,5502,28031,18,3284.0330000000013,2294.8360000000002
3701,7,10,75,1,37,1157.53,20,2,2825,8783,248082,30,2144.8110000000006,20.19
3702,0,4,8,2,29,616.27,19,12,3309,7471,247231,25,1447.099,1.66
3703,4,5,79,2,2,515.57,18,3,3369,6296,212066,30,10063.706,29.2
3704,4,13,40,6,36,925.27,20,4,5743,7883,452737,21,3978.408,5.0
3705,4,12,2,9,11,730.94,18,8,1233,5570,68687,13,4736.804000000001,436.75
3706,4,6,26,7,30,492.73,19,5,2373,7957,188857,6,2304.702,912.246
3707,1,2,12,6,10,500.0,20,8,5743,7883,452737,4,3704.711000000001,607.006
3708,2,17,47,2,8,395.57,19,8,3309,7471,247231,25,1317.91,6311.0
3709,0,11,11,1,0,426.43,19,6,4330,8170,353752,1,1395.514,10152.36
3710,1,26,19,2,1,251.63,19,3,3309,7471,247231,7,4655.0239999999985,4.72
3711,7,10,60,1,37,1984.76,21,2,4023,8423,338877,30,11292.08,0.14
3712,4,11,11,6,14,1780.44,21,2,6775,8547,579042,8,11292.08,0.14
3713,6,7,14,1,33,764.01,20,9,2825,8783,248082,10,3378.003,2.2
3714,4,5,79,2,9,440.73,18,8,3369,6296,212066,29,4736.804000000001,436.75
3715,4,6,26,9,19,371.51,18,7,1233,5570,68687,17,3284.0330000000013,2294.8360000000002
3716,0,10,60,2,21,526.63,19,1,3309,7471,247231,19,5570.91,821.0
3717,4,5,23,7,30,518.54,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
3718,4,6,26,9,11,670.82,18,11,1233,5570,68687,13,5020.0059999999985,145.07999999999996
3719,4,18,76,2,21,807.11,20,8,2365,8098,191509,19,3704.711000000001,607.006
3720,4,30,72,2,15,730.35,19,12,3309,7471,247231,9,1447.099,1.66
3721,4,8,15,1,33,1028.77,20,11,2825,8783,248082,10,4786.045000000001,2.016
3722,4,6,26,6,14,906.32,20,4,5743,7883,452737,8,3978.408,5.0
3723,4,15,44,9,19,1500.0,18,1,1233,5570,68687,17,13452.006,3.08
3724,0,10,60,2,26,875.71,18,2,3369,6296,212066,23,9088.504,2.2
3725,7,10,75,2,26,465.23,18,9,3369,6296,212066,23,3214.3150000000005,122.1
3726,0,3,55,6,36,277.62,19,7,8467,6873,581958,21,2498.442,20950.006
3727,6,1,6,6,14,218.2,19,7,8467,6873,581958,8,2498.442,20950.006
3728,6,5,23,1,16,621.31,21,7,4023,8423,338877,10,1759.3129999999999,3357.3
3729,7,10,30,7,3,914.6,18,2,2646,6171,163291,2,9088.504,2.2
3730,4,21,35,9,11,464.25,21,7,924,7046,65074,13,1759.3129999999999,3357.3
3731,2,1,4,7,3,341.96,19,8,2373,7957,188857,2,1317.91,6311.0
3732,4,16,46,6,14,1213.99,20,10,5743,7883,452737,8,5213.902,7.88
3733,4,9,34,1,33,1135.56,17,2,3938,6081,239459,10,11659.216000000002,0.27
3734,4,24,62,1,35,439.57,19,8,4330,8170,353752,15,1317.91,6311.0
3735,4,17,48,2,1,475.0,20,6,2365,8098,191509,7,1832.019,1423.4429999999998
3736,4,8,15,2,9,496.55,20,6,2365,8098,191509,29,1832.019,1423.4429999999998
3737,6,4,8,2,9,440.0,19,9,3309,7471,247231,29,2537.424,3558.08
3738,10,1,4,6,36,489.05,21,6,6775,8547,579042,21,1815.108,3198.0
3739,0,16,46,1,37,659.77,21,6,4023,8423,338877,30,1815.108,3198.0
3740,4,1,6,6,38,447.23,21,4,6775,8547,579042,31,3842.014,41.540000000000006
3741,4,12,2,2,15,855.76,18,10,3369,6296,212066,9,3537.007,4.4
3742,4,5,23,2,9,1168.26,17,8,2087,5974,124702,29,19787.2,2.5
3743,0,10,60,2,21,953.87,17,1,2087,5974,124702,19,7490.901999999999,3.0
3744,0,11,36,4,12,471.69,19,3,311,8426,26244,7,4655.0239999999985,4.72
3745,0,5,21,1,33,904.79,20,9,2825,8783,248082,10,3378.003,2.2
3746,4,5,23,2,7,456.83,16,7,2057,7117,146390,5,1323.02,4399.08
3747,6,5,79,4,12,892.46,21,8,332,7968,26487,7,2027.112,271.105
3748,2,1,5,8,18,675.75,19,12,1130,7875,89017,16,1447.099,1.66
3749,0,11,1,2,21,1300.0,16,2,2057,7117,146390,19,6681.08,0.305
3750,6,9,34,2,1,787.67,18,6,3369,6296,212066,7,4233.002,155.28600000000003
3751,10,1,4,1,35,458.24,21,5,4023,8423,338877,15,1517.1129999999994,4.9
3752,7,10,75,7,3,283.29,18,9,2646,6171,163291,2,3214.3150000000005,122.1
3753,2,9,77,1,33,553.38,18,8,5471,6601,361120,10,4736.804000000001,436.75
3754,0,3,7,7,3,387.57,19,2,2373,7957,188857,2,3132.005,165.31
3755,4,27,66,2,15,1553.87,21,4,3159,9739,307653,9,3842.014,41.540000000000006
3756,4,5,23,1,35,390.23,19,9,4330,8170,353752,15,2537.424,3558.08
3757,0,2,12,8,32,979.98,20,4,955,7594,72489,28,3978.408,5.0
3758,4,1,6,6,31,637.81,21,3,6775,8547,579042,26,15459.506000000001,2.06
3759,6,2,78,6,20,269.84,19,9,8467,6873,581958,8,2537.424,3558.08
3760,4,3,55,6,38,473.44,21,5,6775,8547,579042,31,1517.1129999999994,4.9
3761,4,1,6,6,31,398.15,18,5,11327,4932,558659,26,4752.003,34.90000000000001
3762,4,5,79,1,37,500.7,19,11,4330,8170,353752,30,3125.007,1558.0510000000004
3763,4,21,3,6,14,1013.61,20,3,5743,7883,452737,8,4192.700000000002,1.76
3764,0,10,60,2,2,786.67,19,12,3309,7471,247231,30,1447.099,1.66
3765,2,8,33,1,28,561.0,20,6,2825,8783,248082,24,1832.019,1423.4429999999998
3766,7,10,30,6,14,923.67,20,8,5743,7883,452737,8,3704.711000000001,607.006
3767,4,31,74,2,1,300.0,18,10,3369,6296,212066,7,3537.007,4.4
3768,4,7,27,2,1,1134.94,20,10,2365,8098,191509,7,5213.902,7.88
3769,2,8,33,2,7,573.87,19,11,3309,7471,247231,5,3125.007,1558.0510000000004
3770,4,5,23,2,8,175.0,19,4,3309,7471,247231,25,5370.9090000000015,10.409999999999998
3771,4,8,15,4,13,1090.0,20,11,356,8950,31861,7,4786.045000000001,2.016
3772,0,30,71,2,21,923.36,20,8,2365,8098,191509,19,3704.711000000001,607.006
3773,6,2,78,6,38,570.83,18,6,11327,4932,558659,31,4233.002,155.28600000000003
3774,4,5,23,1,33,842.28,20,9,2825,8783,248082,10,3378.003,2.2
3775,2,10,10,9,19,1170.67,20,10,693,6620,45885,17,5213.902,7.88
3776,6,1,6,6,14,486.12,20,5,5743,7883,452737,8,1757.0379999999998,55.15000000000001
3777,0,2,12,6,36,627.78,19,12,8467,6873,581958,21,1447.099,1.66
3778,4,9,34,1,35,583.0,19,11,4330,8170,353752,15,3125.007,1558.0510000000004
3779,0,20,28,1,37,1200.0,20,3,2825,8783,248082,30,4192.700000000002,1.76
3780,0,3,13,2,8,348.2,19,8,3309,7471,247231,25,1317.91,6311.0
3781,4,15,44,2,26,589.72,18,11,3369,6296,212066,23,5020.0059999999985,145.07999999999996
3782,4,13,40,6,4,871.14,20,4,5743,7883,452737,3,3978.408,5.0
3783,4,1,4,6,38,622.57,21,4,6775,8547,579042,31,3842.014,41.540000000000006
3784,4,5,23,1,33,500.0,18,5,5471,6601,361120,10,4752.003,34.90000000000001
3785,0,15,18,1,37,410.51,19,6,4330,8170,353752,30,1395.514,10152.36
3786,4,17,48,2,8,700.0,20,3,2365,8098,191509,25,4192.700000000002,1.76
3787,6,9,34,1,33,678.1,20,5,2825,8783,248082,10,1757.0379999999998,55.15000000000001
3788,2,8,33,1,28,422.84,19,1,4330,8170,353752,24,5570.91,821.0
3789,4,6,26,2,2,531.53,21,5,3159,9739,307653,30,1517.1129999999994,4.9
3790,0,3,13,6,14,554.56,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
3791,0,2,12,7,3,500.0,19,6,2373,7957,188857,2,1395.514,10152.36
3792,4,9,34,2,7,573.14,20,6,2365,8098,191509,5,1832.019,1423.4429999999998
3793,0,1,4,8,32,448.39,19,4,1130,7875,89017,28,5370.9090000000015,10.409999999999998
3794,0,4,8,2,7,1603.73,21,1,3159,9739,307653,5,7944.320000000002,14.0
3795,2,3,55,2,26,562.68,19,3,3309,7471,247231,23,4655.0239999999985,4.72
3796,0,11,1,1,33,310.0,18,3,5471,6601,361120,10,10063.706,29.2
3797,0,10,10,2,15,1953.0,20,8,2365,8098,191509,9,3704.711000000001,607.006
3798,4,31,74,2,1,475.0,21,7,3159,9739,307653,7,1759.3129999999999,3357.3
3799,0,25,32,1,33,907.11,20,9,2825,8783,248082,10,3378.003,2.2
3800,1,27,65,7,27,868.67,20,2,1142,7896,90175,27,2144.8110000000006,20.19
3801,1,19,51,7,27,584.06,19,4,2373,7957,188857,27,5370.9090000000015,10.409999999999998
3802,4,26,19,1,34,734.44,21,4,4023,8423,338877,14,3842.014,41.540000000000006
3803,0,15,44,1,33,1432.25,16,2,4749,7434,353063,10,6681.08,0.305
3804,4,21,35,6,4,453.85,20,11,5743,7883,452737,3,4786.045000000001,2.016
3805,4,17,48,8,32,850.59,20,4,955,7594,72489,28,3978.408,5.0
3806,2,12,39,6,14,673.91,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
3807,0,9,16,1,34,248.75,21,6,4023,8423,338877,14,1815.108,3198.0
3808,3,3,7,0,6,808.63,18,4,509,5502,28031,18,6105.710999999998,0.30000000000000004
3809,7,12,39,2,29,1350.0,21,1,3159,9739,307653,25,7944.320000000002,14.0
3810,6,2,78,6,36,528.14,21,6,6775,8547,579042,21,1815.108,3198.0
3811,4,5,23,2,9,1084.39,17,1,2087,5974,124702,29,7490.901999999999,3.0
3812,0,27,66,9,19,825.0,18,12,1233,5570,68687,17,2857.805000000001,232.2
3813,0,30,71,6,14,530.38,21,6,6775,8547,579042,8,1815.108,3198.0
3814,4,30,72,2,29,1639.05,21,2,3159,9739,307653,25,11292.08,0.14
3815,0,24,61,1,35,496.32,21,7,4023,8423,338877,15,1759.3129999999999,3357.3
3816,4,21,35,9,19,375.0,19,6,944,5500,51922,17,1395.514,10152.36
3817,6,9,34,1,16,1000.0,16,6,4749,7434,353063,10,2877.005000000001,3195.7
3818,7,8,29,1,28,176.95,19,3,4330,8170,353752,24,4655.0239999999985,4.72
3819,2,3,55,6,14,805.11,20,4,5743,7883,452737,8,3978.408,5.0
3820,4,5,23,1,16,639.48,17,6,3938,6081,239459,10,4789.605000000001,104.17
3821,0,10,10,8,32,646.67,21,6,906,8265,74856,28,1815.108,3198.0
3822,8,13,41,6,4,802.85,20,5,5743,7883,452737,3,1757.0379999999998,55.15000000000001
3823,2,10,75,2,26,400.0,19,8,3309,7471,247231,23,1317.91,6311.0
3824,4,20,24,2,29,566.41,18,10,3369,6296,212066,25,3537.007,4.4
3825,0,10,60,6,14,855.56,16,12,9521,5981,569472,8,2619.802000000001,4.1
3826,6,10,30,6,14,659.44,20,9,5743,7883,452737,8,3378.003,2.2
3827,8,5,23,9,19,461.86,19,5,944,5500,51922,17,2304.702,912.246
3828,5,5,23,1,28,560.0,18,6,5471,6601,361120,24,4233.002,155.28600000000003
3829,4,9,34,6,4,422.2,20,6,5743,7883,452737,3,1832.019,1423.4429999999998
3830,0,5,21,2,7,461.77,20,8,2365,8098,191509,5,3704.711000000001,607.006
3831,6,10,30,6,36,610.83,17,2,9230,5578,514896,21,11659.216000000002,0.27
3832,4,8,15,2,1,423.61,19,2,3309,7471,247231,7,3132.005,165.31
3833,2,9,77,1,33,613.56,19,12,4330,8170,353752,10,1447.099,1.66
3834,4,5,23,2,2,707.76,16,10,2057,7117,146390,30,1417.701,26.206
3835,0,3,55,6,14,255.42,19,3,8467,6873,581958,8,4655.0239999999985,4.72
3836,6,1,6,6,14,526.92,21,8,6775,8547,579042,8,2027.112,271.105
3837,0,6,25,1,35,300.0,20,7,2825,8783,248082,15,2150.1100000000006,3491.0
3838,0,31,73,2,26,710.53,20,4,2365,8098,191509,23,3978.408,5.0
3839,4,5,22,2,1,425.72,18,7,3369,6296,212066,7,3284.0330000000013,2294.8360000000002
3840,4,21,3,6,24,304.93,19,6,8467,6873,581958,0,1395.514,10152.36
3841,4,21,3,2,21,544.44,19,6,3309,7471,247231,19,1395.514,10152.36
3842,0,10,10,1,37,954.14,20,9,2825,8783,248082,30,3378.003,2.2
3843,7,16,45,2,15,1448.66,20,12,2365,8098,191509,9,6157.801,1.79
3844,0,5,21,2,7,1171.02,21,1,3159,9739,307653,5,7944.320000000002,14.0
3845,7,10,75,2,2,841.09,19,3,3309,7471,247231,30,4655.0239999999985,4.72
3846,4,10,75,3,5,403.94,19,7,33,6994,2321,4,2498.442,20950.006
3847,6,10,75,6,14,909.12,16,5,9521,5981,569472,8,943.504,833.01
3848,0,6,25,1,35,850.0,20,4,2825,8783,248082,15,3978.408,5.0
3849,4,5,22,1,35,562.83,18,10,5471,6601,361120,15,3537.007,4.4
3850,4,16,45,7,27,1676.67,21,3,1687,8314,140261,27,15459.506000000001,2.06
3851,0,28,70,1,37,434.07,19,6,4330,8170,353752,30,1395.514,10152.36
3852,4,4,9,2,7,551.77,18,11,3369,6296,212066,5,5020.0059999999985,145.07999999999996
3853,1,8,33,1,16,565.14,18,7,5471,6601,361120,10,3284.0330000000013,2294.8360000000002
3854,4,3,7,0,6,320.9,16,5,217,6046,13120,18,943.504,833.01
3855,6,19,51,7,30,412.43,19,11,2373,7957,188857,6,3125.007,1558.0510000000004
3856,4,6,25,1,37,488.21,19,1,4330,8170,353752,30,5570.91,821.0
3857,4,20,52,1,37,718.73,18,8,5471,6601,361120,30,4736.804000000001,436.75
3858,6,10,75,6,14,1134.28,21,4,6775,8547,579042,8,3842.014,41.540000000000006
3859,0,10,60,6,20,1011.56,17,6,9230,5578,514896,8,4789.605000000001,104.17
3860,4,28,67,6,36,902.26,18,4,11327,4932,558659,21,6105.710999999998,0.30000000000000004
3861,4,20,52,2,29,1680.56,21,2,3159,9739,307653,25,11292.08,0.14
3862,2,9,77,6,38,335.86,19,7,8467,6873,581958,31,2498.442,20950.006
3863,4,16,46,2,9,470.22,19,9,3309,7471,247231,29,2537.424,3558.08
3864,4,20,24,8,18,1463.21,21,3,906,8265,74856,16,15459.506000000001,2.06
3865,0,2,12,6,14,259.68,19,6,8467,6873,581958,8,1395.514,10152.36
3866,6,9,34,1,37,599.01,20,11,2825,8783,248082,30,4786.045000000001,2.016
3867,0,3,7,0,6,471.83,18,7,509,5502,28031,18,3284.0330000000013,2294.8360000000002
3868,0,20,28,8,32,651.41,20,5,955,7594,72489,28,1757.0379999999998,55.15000000000001
3869,8,13,41,6,22,1155.08,20,3,5743,7883,452737,20,4192.700000000002,1.76
3870,0,2,12,3,5,517.87,19,1,33,6994,2321,4,5570.91,821.0
3871,6,8,33,6,22,1219.86,18,4,11327,4932,558659,20,6105.710999999998,0.30000000000000004
3872,2,10,75,2,25,710.5,20,7,2365,8098,191509,22,2150.1100000000006,3491.0
3873,6,21,54,1,37,1111.11,20,2,2825,8783,248082,30,2144.8110000000006,20.19
3874,7,10,75,6,36,1059.83,17,10,9230,5578,514896,21,17776.199,1.2
3875,0,15,44,9,19,670.9,16,6,453,6270,28405,17,2877.005000000001,3195.7
3876,0,1,4,6,36,321.57,19,9,8467,6873,581958,21,2537.424,3558.08
3877,4,2,31,6,24,452.08,19,4,8467,6873,581958,0,5370.9090000000015,10.409999999999998
3878,0,25,32,1,16,535.82,21,7,4023,8423,338877,10,1759.3129999999999,3357.3
3879,4,5,79,1,16,436.03,21,8,4023,8423,338877,10,2027.112,271.105
3880,2,9,77,2,9,625.0,20,7,2365,8098,191509,29,2150.1100000000006,3491.0
3881,10,24,62,1,35,483.93,21,6,4023,8423,338877,15,1815.108,3198.0
3882,4,7,14,1,37,949.53,20,9,2825,8783,248082,30,3378.003,2.2
3883,6,2,78,6,10,221.63,19,6,8467,6873,581958,4,1395.514,10152.36
3884,4,6,26,2,15,874.07,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
3885,7,8,29,1,33,384.46,19,3,4330,8170,353752,10,4655.0239999999985,4.72
3886,4,9,34,1,35,375.0,19,10,4330,8170,353752,15,1702.412,5975.833000000001
3887,7,13,41,1,33,975.0,20,4,2825,8783,248082,10,3978.408,5.0
3888,0,11,1,9,19,189.84,19,12,944,5500,51922,17,1447.099,1.66
3889,0,30,71,2,29,1317.42,20,12,2365,8098,191509,25,6157.801,1.79
3890,4,5,79,2,29,902.02,18,2,3369,6296,212066,25,9088.504,2.2
3891,0,2,31,7,27,1133.33,18,2,2646,6171,163291,27,9088.504,2.2
3892,5,27,66,1,37,778.07,18,4,5471,6601,361120,30,6105.710999999998,0.30000000000000004
3893,6,2,78,6,36,694.64,18,5,11327,4932,558659,21,4752.003,34.90000000000001
3894,0,3,55,6,14,595.44,20,9,5743,7883,452737,8,3378.003,2.2
3895,7,10,30,7,17,1046.5,17,6,1632,6225,101600,12,4789.605000000001,104.17
3896,1,9,34,2,1,534.08,19,6,3309,7471,247231,7,1395.514,10152.36
3897,0,5,17,2,2,431.35,20,6,2365,8098,191509,30,1832.019,1423.4429999999998
3898,7,16,45,7,27,1233.62,20,11,1142,7896,90175,27,4786.045000000001,2.016
3899,0,26,19,1,37,991.8,20,2,2825,8783,248082,30,2144.8110000000006,20.19
3900,2,1,5,6,36,571.44,21,7,6775,8547,579042,21,1759.3129999999999,3357.3
3901,0,9,16,2,2,739.69,19,5,3309,7471,247231,30,2304.702,912.246
3902,7,1,6,6,36,1655.32,21,2,6775,8547,579042,21,11292.08,0.14
3903,4,10,30,6,36,1113.16,17,4,9230,5578,514896,21,10110.03,4.3
3904,0,15,44,2,9,1151.21,17,1,2087,5974,124702,29,7490.901999999999,3.0
3905,1,2,78,7,27,685.0,20,3,1142,7896,90175,27,4192.700000000002,1.76
3906,7,10,75,2,9,1093.0,17,11,2087,5974,124702,29,25736.005,403.0
3907,2,10,60,1,33,675.42,21,8,4023,8423,338877,10,2027.112,271.105
3908,1,10,75,6,24,786.44,19,8,8467,6873,581958,0,1317.91,6311.0
3909,4,5,79,4,13,615.0,19,12,311,8426,26244,7,1447.099,1.66
3910,4,28,67,4,13,453.75,19,1,311,8426,26244,7,5570.91,821.0
3911,4,15,44,6,14,1157.33,17,1,9230,5578,514896,8,7490.901999999999,3.0
3912,7,1,6,6,36,1128.72,20,10,5743,7883,452737,21,5213.902,7.88
3913,2,10,60,2,26,701.06,20,6,2365,8098,191509,23,1832.019,1423.4429999999998
3914,4,28,67,7,17,605.0,18,7,2646,6171,163291,12,3284.0330000000013,2294.8360000000002
3915,2,3,55,2,2,1639.94,21,1,3159,9739,307653,30,7944.320000000002,14.0
3916,4,6,26,1,33,638.38,20,5,2825,8783,248082,10,1757.0379999999998,55.15000000000001
3917,4,0,0,6,24,1047.33,18,2,11327,4932,558659,0,9088.504,2.2
3918,0,6,25,1,35,283.76,19,7,4330,8170,353752,15,2498.442,20950.006
3919,4,8,15,2,8,391.49,19,10,3309,7471,247231,25,1702.412,5975.833000000001
3920,7,10,75,6,24,1562.73,21,2,6775,8547,579042,0,11292.08,0.14
3921,4,20,24,6,36,441.58,19,6,8467,6873,581958,21,1395.514,10152.36
3922,6,21,54,6,14,376.5,20,6,5743,7883,452737,8,1832.019,1423.4429999999998
3923,7,8,29,1,33,1073.36,20,4,2825,8783,248082,10,3978.408,5.0
3924,4,5,23,7,3,1041.38,17,2,1632,6225,101600,2,11659.216000000002,0.27
3925,4,30,72,2,29,374.32,19,6,3309,7471,247231,25,1395.514,10152.36
3926,4,5,79,4,13,441.03,19,9,311,8426,26244,7,2537.424,3558.08
3927,0,11,36,8,32,816.29,17,4,1116,6945,77476,28,10110.03,4.3
3928,2,1,4,6,38,421.75,20,6,5743,7883,452737,31,1832.019,1423.4429999999998
3929,0,25,63,1,37,1025.0,20,12,2825,8783,248082,30,6157.801,1.79
3930,1,10,75,2,1,849.75,18,12,3369,6296,212066,7,2857.805000000001,232.2
3931,2,8,33,1,16,461.85,20,7,2825,8783,248082,10,2150.1100000000006,3491.0
3932,4,9,34,2,1,667.38,20,9,2365,8098,191509,7,3378.003,2.2
3933,4,5,23,6,38,815.0,16,10,9521,5981,569472,31,1417.701,26.206
3934,6,22,56,7,27,559.21,21,5,1687,8314,140261,27,1517.1129999999994,4.9
3935,4,10,60,6,36,750.51,19,5,8467,6873,581958,21,2304.702,912.246
3936,2,10,75,6,38,722.27,16,9,9521,5981,569472,31,1761.9829999999995,25.027
3937,10,8,33,6,4,550.26,21,6,6775,8547,579042,3,1815.108,3198.0
3938,4,1,4,6,31,801.22,19,4,8467,6873,581958,26,5370.9090000000015,10.409999999999998
3939,1,9,34,1,33,427.31,18,4,5471,6601,361120,10,6105.710999999998,0.30000000000000004
3940,6,12,2,9,11,457.14,20,5,693,6620,45885,13,1757.0379999999998,55.15000000000001
3941,0,20,28,4,12,905.5,20,9,356,8950,31861,7,3378.003,2.2
3942,4,10,75,7,27,375.86,19,7,2373,7957,188857,27,2498.442,20950.006
3943,4,9,34,1,16,570.39,19,5,4330,8170,353752,10,2304.702,912.246
3944,4,13,40,1,28,1000.0,20,4,2825,8783,248082,24,3978.408,5.0
3945,0,10,10,6,24,233.33,19,1,8467,6873,581958,0,5570.91,821.0
3946,7,12,39,2,1,689.2,16,9,2057,7117,146390,7,1761.9829999999995,25.027
3947,4,5,23,2,2,463.08,21,6,3159,9739,307653,30,1815.108,3198.0
3948,4,25,63,1,34,709.04,19,4,4330,8170,353752,14,5370.9090000000015,10.409999999999998
3949,7,8,29,1,34,536.1,19,5,4330,8170,353752,14,2304.702,912.246
3950,4,24,62,1,37,490.74,19,3,4330,8170,353752,30,4655.0239999999985,4.72
3951,4,6,26,1,16,700.0,19,5,4330,8170,353752,10,2304.702,912.246
3952,4,5,23,2,26,349.59,19,9,3309,7471,247231,23,2537.424,3558.08
3953,4,10,75,1,37,419.14,19,7,4330,8170,353752,30,2498.442,20950.006
3954,4,20,53,1,33,401.58,19,8,4330,8170,353752,10,1317.91,6311.0
3955,0,25,32,1,33,533.21,19,5,4330,8170,353752,10,2304.702,912.246
3956,4,1,6,6,14,440.53,19,5,8467,6873,581958,8,2304.702,912.246
3957,4,21,35,6,4,800.0,18,1,11327,4932,558659,3,13452.006,3.08
3958,6,25,32,1,28,538.57,20,12,2825,8783,248082,24,6157.801,1.79
3959,6,10,60,6,14,387.71,19,1,8467,6873,581958,8,5570.91,821.0
3960,4,20,52,9,11,555.05,18,7,1233,5570,68687,13,3284.0330000000013,2294.8360000000002
3961,6,1,6,6,14,622.81,21,5,6775,8547,579042,8,1517.1129999999994,4.9
3962,4,2,12,3,5,349.07,19,5,33,6994,2321,4,2304.702,912.246
3963,2,12,39,9,19,454.94,19,9,944,5500,51922,17,2537.424,3558.08
3964,0,11,11,1,33,346.97,19,10,4330,8170,353752,10,1702.412,5975.833000000001
3965,4,21,35,9,19,900.0,18,2,1233,5570,68687,17,9088.504,2.2
3966,4,5,22,2,7,515.98,18,5,3369,6296,212066,5,4752.003,34.90000000000001
3967,0,5,21,2,8,875.0,20,8,2365,8098,191509,25,3704.711000000001,607.006
3968,1,10,75,6,36,1128.57,20,8,5743,7883,452737,21,3704.711000000001,607.006
3969,6,1,5,6,31,846.15,20,4,5743,7883,452737,26,3978.408,5.0
3970,2,1,5,7,17,354.69,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
3971,8,5,23,7,3,583.11,17,4,1632,6225,101600,2,10110.03,4.3
3972,0,30,71,2,29,317.01,19,6,3309,7471,247231,25,1395.514,10152.36
3973,5,2,78,3,5,189.72,19,7,33,6994,2321,4,2498.442,20950.006
3974,0,20,28,1,33,625.0,18,12,5471,6601,361120,10,2857.805000000001,232.2
3975,0,5,17,1,37,683.84,21,7,4023,8423,338877,30,1759.3129999999999,3357.3
3976,0,11,36,6,14,840.67,20,2,5743,7883,452737,8,2144.8110000000006,20.19
3977,0,1,4,3,5,724.0,20,7,34,7541,2591,4,2150.1100000000006,3491.0
3978,4,11,11,2,21,1603.44,21,3,3159,9739,307653,19,15459.506000000001,2.06
3979,4,21,54,1,37,500.0,19,2,4330,8170,353752,30,3132.005,165.31
3980,6,10,75,6,14,763.19,21,7,6775,8547,579042,8,1759.3129999999999,3357.3
3981,0,11,1,8,32,428.47,16,6,1566,6458,101134,28,2877.005000000001,3195.7
3982,8,5,23,2,8,443.1,21,6,3159,9739,307653,25,1815.108,3198.0
3983,2,1,4,6,14,892.24,20,8,5743,7883,452737,8,3704.711000000001,607.006
3984,4,15,44,2,26,605.54,18,10,3369,6296,212066,23,3537.007,4.4
3985,8,1,5,6,14,938.02,20,3,5743,7883,452737,8,4192.700000000002,1.76
3986,0,17,48,2,26,1076.12,20,3,2365,8098,191509,23,4192.700000000002,1.76
3987,6,10,60,6,38,337.33,19,12,8467,6873,581958,31,1447.099,1.66
3988,0,2,31,7,27,1149.71,20,12,1142,7896,90175,27,6157.801,1.79
3989,6,1,5,6,38,850.0,21,1,6775,8547,579042,31,7944.320000000002,14.0
3990,2,5,79,2,2,268.71,19,7,3309,7471,247231,30,2498.442,20950.006
3991,4,21,3,2,21,1013.46,20,8,2365,8098,191509,19,3704.711000000001,607.006
3992,4,7,14,6,14,322.67,19,9,8467,6873,581958,8,2537.424,3558.08
3993,4,7,14,9,11,536.69,21,7,924,7046,65074,13,1759.3129999999999,3357.3
3994,4,5,22,2,26,921.65,20,2,2365,8098,191509,23,2144.8110000000006,20.19
3995,8,5,23,6,31,794.27,20,4,5743,7883,452737,26,3978.408,5.0
3996,4,17,48,6,38,483.28,19,5,8467,6873,581958,31,2304.702,912.246
3997,6,5,79,4,12,651.39,21,5,332,7968,26487,7,1517.1129999999994,4.9
3998,0,18,76,2,25,68000.0,18,7,3369,6296,212066,22,3284.0330000000013,2294.8360000000002
3999,2,1,6,6,14,548.27,20,7,5743,7883,452737,8,2150.1100000000006,3491.0
4000,0,13,41,2,2,1933.33,21,2,3159,9739,307653,30,11292.08,0.14
4001,4,15,44,2,29,901.0,18,2,3369,6296,212066,25,9088.504,2.2
4002,2,1,5,6,14,195.39,19,7,8467,6873,581958,8,2498.442,20950.006
4003,4,16,45,1,35,477.33,19,9,4330,8170,353752,15,2537.424,3558.08
4004,4,5,23,7,3,366.45,21,6,1687,8314,140261,2,1815.108,3198.0
4005,3,22,56,7,30,866.67,19,3,2373,7957,188857,6,4655.0239999999985,4.72
4006,4,24,62,2,8,629.88,18,11,3369,6296,212066,25,5020.0059999999985,145.07999999999996
4007,7,8,29,5,23,1416.1,20,4,13,7788,988,11,3978.408,5.0
4008,8,9,34,1,33,650.0,20,6,2825,8783,248082,10,1832.019,1423.4429999999998
4009,4,4,9,2,8,356.76,19,11,3309,7471,247231,25,3125.007,1558.0510000000004
4010,4,17,48,1,28,1550.13,21,1,4023,8423,338877,24,7944.320000000002,14.0
4011,7,10,30,6,14,891.74,20,1,5743,7883,452737,8,2686.0110000000004,3.76
4012,6,14,43,2,21,620.0,20,8,2365,8098,191509,19,3704.711000000001,607.006
4013,0,2,31,1,37,489.12,19,1,4330,8170,353752,30,5570.91,821.0
4014,0,8,29,1,34,1113.91,20,12,2825,8783,248082,14,6157.801,1.79
4015,8,1,4,6,14,736.74,21,4,6775,8547,579042,8,3842.014,41.540000000000006
4016,1,10,30,6,14,728.54,21,6,6775,8547,579042,8,1815.108,3198.0
