,kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
8511,6,2,78,7,3,265.0,20,6,1142,7896,90175,2,1832.019,1423.4429999999998
8512,5,23,59,7,3,481.58,20,6,1142,7896,90175,2,1832.019,1423.4429999999998
8513,4,6,26,7,27,464.2,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8514,4,6,25,7,27,529.05,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8515,4,7,14,7,27,561.53,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8516,4,7,27,7,27,572.38,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8517,4,16,46,7,27,666.67,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8518,0,10,60,7,27,702.5,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8519,0,12,38,7,27,620.18,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8520,0,2,31,7,27,560.0,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8521,0,28,70,7,27,677.59,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8522,0,27,65,7,27,866.7,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8523,0,19,51,7,27,670.02,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8524,0,22,56,7,27,459.47,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8525,0,22,57,7,27,899.3,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8526,2,10,75,7,27,648.98,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8527,2,1,5,7,27,487.27,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8528,2,16,46,7,27,800.72,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8529,8,22,56,7,27,543.99,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8530,8,16,46,7,27,661.12,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8531,10,10,75,7,27,439.32,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8532,6,19,51,7,27,378.36,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8533,6,22,56,7,27,349.72,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8534,6,16,46,7,27,400.0,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8535,1,27,65,7,27,578.24,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8536,1,19,51,7,27,670.8,20,6,1142,7896,90175,27,1832.019,1423.4429999999998
8537,4,5,23,7,30,518.54,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8538,4,21,54,7,30,532.43,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8539,4,21,35,7,30,497.24,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8540,4,6,26,7,30,447.92,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8541,4,7,14,7,30,594.11,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8542,4,7,27,7,30,556.89,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8543,4,15,44,7,30,400.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8544,4,28,67,7,30,815.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8545,4,19,50,7,30,501.63,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8546,4,19,51,7,30,529.51,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8547,4,22,57,7,30,377.06,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8548,0,19,51,7,30,524.78,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8549,0,22,56,7,30,466.32,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8550,2,10,10,7,30,532.5,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8551,2,19,51,7,30,357.14,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8552,8,22,56,7,30,1229.03,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8553,6,21,54,7,30,500.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8554,6,7,14,7,30,381.41,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8555,6,20,52,7,30,400.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8556,6,15,44,7,30,550.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8557,6,28,67,7,30,450.0,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8558,6,19,51,7,30,380.12,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8559,6,19,50,7,30,316.49,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8560,6,22,56,7,30,453.47,20,6,1142,7896,90175,6,1832.019,1423.4429999999998
8561,4,6,26,7,17,405.0,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8562,4,7,27,7,17,589.58,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8563,4,28,67,7,17,661.14,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8564,4,23,59,7,17,632.79,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8565,0,19,51,7,17,550.9,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8566,0,22,56,7,17,497.12,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8567,7,10,30,7,17,735.15,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8568,2,10,75,7,17,633.06,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8569,2,1,5,7,17,354.69,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8570,8,22,56,7,17,493.25,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8571,10,10,75,7,17,665.91,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8572,6,19,51,7,17,350.0,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8573,6,22,56,7,17,368.87,20,6,1142,7896,90175,12,1832.019,1423.4429999999998
8574,4,26,64,0,6,533.33,20,6,345,5942,20525,18,1832.019,1423.4429999999998
8575,0,3,7,0,6,577.97,20,6,345,5942,20525,18,1832.019,1423.4429999999998
8576,0,3,55,0,6,757.85,20,6,345,5942,20525,18,1832.019,1423.4429999999998
8577,4,5,23,5,23,484.21,20,6,13,7788,988,11,1832.019,1423.4429999999998
8578,4,8,15,5,23,573.38,20,6,13,7788,988,11,1832.019,1423.4429999999998
8579,4,6,25,5,23,671.55,20,6,13,7788,988,11,1832.019,1423.4429999999998
8580,4,7,14,5,23,721.43,20,6,13,7788,988,11,1832.019,1423.4429999999998
8581,4,20,52,5,23,701.08,20,6,13,7788,988,11,1832.019,1423.4429999999998
8582,0,9,16,5,23,494.16,20,6,13,7788,988,11,1832.019,1423.4429999999998
8583,7,8,29,5,23,1387.6,20,6,13,7788,988,11,1832.019,1423.4429999999998
8584,2,9,77,5,23,404.87,20,6,13,7788,988,11,1832.019,1423.4429999999998
8585,4,11,11,9,19,536.54,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8586,4,11,1,9,19,638.93,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8587,4,21,35,9,19,606.68,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8588,4,21,54,9,19,566.17,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8589,4,6,26,9,19,475.0,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8590,4,7,14,9,19,521.78,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8591,4,20,52,9,19,551.11,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8592,4,20,24,9,19,557.07,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8593,4,20,53,9,19,600.0,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8594,4,15,44,9,19,550.0,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8595,0,10,60,9,19,600.01,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8596,0,10,10,9,19,625.85,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8597,0,3,13,9,19,605.61,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8598,0,3,7,9,19,530.0,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8599,0,20,28,9,19,546.5,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8600,0,15,18,9,19,588.55,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8601,7,10,30,9,19,710.26,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8602,2,10,60,9,19,666.47,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8603,2,10,10,9,19,615.86,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8604,2,10,75,9,19,773.33,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8605,2,9,77,9,19,425.75,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8606,8,16,46,9,19,630.17,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8607,6,10,60,9,19,529.45,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8608,6,11,11,9,19,600.0,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8609,6,7,14,9,19,548.82,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8610,5,27,66,9,19,670.38,20,6,693,6620,45885,17,1832.019,1423.4429999999998
8611,4,11,11,9,11,537.74,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8612,4,21,54,9,11,537.73,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8613,4,21,35,9,11,497.09,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8614,4,21,3,9,11,562.89,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8615,4,6,26,9,11,487.81,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8616,4,7,14,9,11,539.33,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8617,4,7,27,9,11,506.04,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8618,4,20,53,9,11,304.89,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8619,4,20,52,9,11,566.67,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8620,4,20,24,9,11,533.33,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8621,4,12,2,9,11,489.91,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8622,4,28,67,9,11,740.5,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8623,0,10,10,9,11,458.5,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8624,0,3,13,9,11,525.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8625,0,3,55,9,11,300.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8626,0,6,25,9,11,397.85,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8627,0,20,28,9,11,498.93,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8628,0,12,38,9,11,497.25,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8629,0,15,18,9,11,246.41,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8630,0,28,70,9,11,631.82,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8631,0,16,46,9,11,569.92,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8632,2,12,39,9,11,582.5,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8633,2,16,45,9,11,750.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8634,8,16,46,9,11,623.46,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8635,10,12,39,9,11,350.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8636,6,21,54,9,11,621.81,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8637,6,21,3,9,11,579.89,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8638,6,7,14,9,11,411.17,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8639,6,7,27,9,11,423.37,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8640,6,20,52,9,11,357.69,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8641,6,20,24,9,11,400.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8642,6,20,53,9,11,330.0,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8643,6,12,2,9,11,482.5,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8644,6,12,39,9,11,460.48,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8645,6,28,70,9,11,739.47,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8646,6,16,46,9,11,609.76,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8647,6,30,72,9,11,516.87,20,6,693,6620,45885,13,1832.019,1423.4429999999998
8648,4,11,11,8,32,420.71,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8649,4,21,54,8,32,588.14,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8650,4,8,15,8,32,460.0,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8651,4,7,27,8,32,333.33,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8652,4,20,53,8,32,233.33,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8653,0,10,10,8,32,611.11,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8654,0,3,13,8,32,242.86,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8655,0,11,36,8,32,552.34,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8656,0,20,28,8,32,431.1,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8657,0,27,65,8,32,461.25,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8658,7,10,30,8,32,552.61,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8659,8,10,10,8,32,500.95,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8660,10,10,30,8,32,533.01,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8661,10,10,10,8,32,460.0,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8662,5,27,66,8,32,437.09,20,6,955,7594,72489,28,1832.019,1423.4429999999998
8663,0,10,10,8,18,419.56,20,6,955,7594,72489,16,1832.019,1423.4429999999998
8664,2,1,5,8,18,369.06,20,6,955,7594,72489,16,1832.019,1423.4429999999998
8665,8,10,10,8,18,565.16,20,6,955,7594,72489,16,1832.019,1423.4429999999998
8666,10,10,10,8,18,488.75,20,6,955,7594,72489,16,1832.019,1423.4429999999998
8667,4,3,55,2,26,832.57,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8668,4,15,44,2,26,796.37,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8669,4,17,48,2,26,912.01,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8670,0,3,55,2,26,753.06,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8671,0,15,18,2,26,755.4,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8672,0,31,73,2,26,626.38,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8673,8,10,10,2,26,801.1,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8674,8,5,79,2,26,646.35,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8675,8,5,23,2,26,534.2,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8676,6,5,79,2,26,891.0,20,5,2365,8098,191509,23,1757.0379999999998,55.15000000000001
8677,4,21,54,2,29,588.75,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8678,4,21,35,2,29,655.22,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8679,4,6,26,2,29,715.96,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8680,4,7,27,2,29,687.92,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8681,4,20,52,2,29,744.87,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8682,4,26,64,2,29,525.0,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8683,2,9,77,2,29,636.51,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8684,8,5,23,2,29,612.03,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8685,8,5,79,2,29,759.23,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8686,8,8,15,2,29,728.49,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8687,8,8,33,2,29,489.23,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8688,6,8,33,2,29,450.0,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8689,6,7,27,2,29,450.0,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8690,6,20,52,2,29,819.31,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8691,5,27,66,2,29,691.55,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8692,5,18,76,2,29,1218.32,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8693,4,5,79,2,2,559.75,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8694,4,5,22,2,2,696.9,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8695,4,21,54,2,2,650.69,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8696,4,8,15,2,2,645.37,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8697,4,7,14,2,2,518.0,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8698,4,24,62,2,2,764.13,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8699,0,10,60,2,2,598.8,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8700,0,5,21,2,2,717.53,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8701,0,5,17,2,2,602.41,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8702,0,9,16,2,2,592.66,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8703,0,13,41,2,2,606.91,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8704,0,24,61,2,2,536.24,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8705,8,5,79,2,2,773.84,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8706,8,5,23,2,2,692.34,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8707,8,9,16,2,2,829.53,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8708,8,8,15,2,2,738.11,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8709,8,8,33,2,2,636.69,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8710,6,5,79,2,2,460.98,20,5,2365,8098,191509,30,1757.0379999999998,55.15000000000001
8711,4,20,52,2,7,466.67,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8712,4,4,9,2,7,746.79,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8713,4,4,8,2,7,775.07,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8714,0,10,60,2,7,517.08,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8715,0,5,21,2,7,765.6,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8716,0,4,8,2,7,725.39,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8717,0,14,42,2,7,761.47,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8718,8,5,23,2,7,850.21,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8719,6,4,9,2,7,707.46,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8720,6,4,8,2,7,715.87,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8721,5,27,66,2,7,594.16,20,5,2365,8098,191509,5,1757.0379999999998,55.15000000000001
8722,4,5,22,2,8,575.82,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8723,4,5,79,2,8,489.8,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8724,4,9,34,2,8,593.63,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8725,4,6,25,2,8,567.45,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8726,4,7,14,2,8,750.93,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8727,4,12,2,2,8,758.22,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8728,4,24,62,2,8,675.0,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8729,0,10,60,2,8,724.88,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8730,0,5,21,2,8,741.67,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8731,0,3,13,2,8,684.5,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8732,0,6,25,2,8,647.08,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8733,0,4,8,2,8,266.14,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8734,8,10,10,2,8,590.61,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8735,8,5,23,2,8,590.59,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8736,8,9,16,2,8,913.86,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8737,8,28,70,2,8,889.33,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8738,6,5,79,2,8,520.41,20,5,2365,8098,191509,25,1757.0379999999998,55.15000000000001
8739,4,5,23,2,21,718.93,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8740,4,11,11,2,21,723.06,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8741,4,21,3,2,21,626.8,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8742,4,21,54,2,21,889.9,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8743,4,21,35,2,21,886.87,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8744,0,11,36,2,21,800.0,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8745,0,18,49,2,21,568.49,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8746,0,14,42,2,21,824.14,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8747,8,5,23,2,21,812.48,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8748,8,5,79,2,21,573.48,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8749,5,14,43,2,21,731.22,20,5,2365,8098,191509,19,1757.0379999999998,55.15000000000001
8750,4,5,79,2,15,511.36,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8751,4,21,3,2,15,794.17,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8752,4,6,26,2,15,874.07,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8753,4,20,52,2,15,788.99,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8754,4,12,2,2,15,832.91,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8755,8,5,79,2,15,758.96,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8756,8,16,46,2,15,683.33,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8757,5,27,66,2,15,802.38,20,5,2365,8098,191509,9,1757.0379999999998,55.15000000000001
8758,4,3,55,2,25,783.28,20,5,2365,8098,191509,22,1757.0379999999998,55.15000000000001
8759,0,18,76,2,25,1046.58,20,5,2365,8098,191509,22,1757.0379999999998,55.15000000000001
8760,5,18,76,2,25,1266.88,20,5,2365,8098,191509,22,1757.0379999999998,55.15000000000001
8761,4,5,23,2,9,561.11,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8762,4,21,54,2,9,760.84,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8763,2,9,77,2,9,604.87,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8764,8,10,75,2,9,575.91,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8765,8,5,23,2,9,983.57,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8766,10,10,75,2,9,375.0,20,5,2365,8098,191509,29,1757.0379999999998,55.15000000000001
8767,4,9,34,2,1,715.0,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8768,4,15,44,2,1,489.17,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8769,4,17,48,2,1,593.52,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8770,0,5,21,2,1,575.0,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8771,0,11,1,2,1,699.36,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8772,0,12,38,2,1,648.38,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8773,8,5,23,2,1,541.04,20,5,2365,8098,191509,7,1757.0379999999998,55.15000000000001
8774,4,5,79,1,37,550.75,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8775,4,5,22,1,37,732.29,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8776,4,9,34,1,37,629.67,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8777,4,11,11,1,37,727.06,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8778,4,1,6,1,37,520.18,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8779,4,21,54,1,37,868.75,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8780,4,21,35,1,37,569.38,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8781,4,8,15,1,37,557.75,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8782,4,6,25,1,37,686.75,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8783,4,6,26,1,37,837.54,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8784,4,7,14,1,37,636.75,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8785,4,20,53,1,37,695.42,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8786,4,20,24,1,37,826.47,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8787,4,2,12,1,37,632.79,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8788,4,17,48,1,37,688.97,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8789,4,16,46,1,37,962.49,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8790,4,24,62,1,37,602.03,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8791,4,0,0,1,37,711.09,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8792,0,10,60,1,37,975.77,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8793,0,5,21,1,37,747.92,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8794,0,5,17,1,37,717.56,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8795,0,3,13,1,37,588.79,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8796,0,3,7,1,37,649.04,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8797,0,9,16,1,37,694.05,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8798,0,11,11,1,37,829.65,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8799,0,8,15,1,37,900.37,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8800,0,6,25,1,37,559.1,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8801,0,15,18,1,37,727.9,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8802,0,28,70,1,37,813.39,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8803,0,17,47,1,37,727.63,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8804,0,13,41,1,37,600.0,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8805,0,19,51,1,37,556.87,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
8806,0,22,57,1,37,533.33,20,5,2825,8783,248082,30,1757.0379999999998,55.15000000000001
